Timestamp,Open,High,Low,Close,Volume,SMA_50,EMA_20,EMA_12,EMA_26,MACD,Signal_Line,SMA_20,Std_Dev,Bollinger_Upper,Bollinger_Lower
2024-01-20 14:00:00,1.00086146084276,1.00383015065086,1.00177196499963,1.00237527127826,18068.68233965592,,1.00237527127826,1.00237527127826,1.00237527127826,0.0,0.0,,,,
2024-01-20 13:00:00,1.00219156028555,1.00110179190249,0.999685785591735,1.00086146084276,6307.998423374958,,1.0022310988558316,1.0021423773651064,1.0022631371719268,-0.0001207598068204696,-2.4151961364093923e-05,,,,
2024-01-20 12:00:00,0.999876154787492,1.00555419126586,0.998807760111501,1.00219156028555,109152.9484499849,,1.0022273332777096,1.0021499439682515,1.0022578351803433,-0.00010789121209175967,-4.089981150962708e-05,,,,
2024-01-20 11:00:00,0.999203889585653,1.00229088884952,0.999876154787492,0.999876154787492,24560.347745044244,,1.0020034115167367,1.0018001302481347,1.0020814144105024,-0.0002812841623676121,-8.897668168122409e-05,,,,
2024-01-20 10:00:00,1.00283152290198,1.00088125391671,0.999203889585653,0.999203889585653,11334.994665921946,,1.0017367903804428,1.001400708607753,1.0018682644234764,-0.0004675558157234416,-0.0001646925084896676,,,,
2024-01-20 09:00:00,1.00235619811791,1.00523810257345,0.995562350448729,1.00283152290198,114224.4405738597,,1.0018410506205893,1.0016208338837878,1.0019396169033656,-0.000318783019577884,-0.00019551061070731092,,,,
2024-01-20 08:00:00,1.00130887985058,1.00805242916773,1.00086526633713,1.00235619811791,91588.98556638646,,1.0018901122870008,1.0017339668428835,1.0019704747711098,-0.00023650792822627054,-0.00020371007421110285,,,,
2024-01-20 07:00:00,1.00087997159403,1.00189919328901,0.99982963193638,1.00130887985058,7771.927564819781,,1.0018347568168655,1.0016685688440676,1.0019214677399595,-0.0002528988958918621,-0.0002135478385472547,,,,
2024-01-20 06:00:00,1.00215354587486,1.00288690370044,1.0003567448144,1.00087997159403,37622.540817464,,1.0017438248908812,1.0015472461902157,1.001844319877298,-0.0002970736870822055,-0.00023025300825424487,,,,
2024-01-20 05:00:00,1.00138540721671,1.00382955254254,0.999931008300077,1.00215354587486,75416.0992475265,,1.0017828459369744,1.0016405230647765,1.001867225506747,-0.00022670244197042777,-0.00022954289499748146,,,,
2024-01-20 04:00:00,1.00231445587231,1.00287656869251,1.00048068376277,1.00138540721671,65519.9173574676,,1.0017449946302825,1.0016012744727663,1.0018315352630405,-0.0002302607902742171,-0.0002296864740528286,,,,
2024-01-20 03:00:00,1.00045212321359,1.00433637637247,0.99859630398027,1.00231445587231,135761.832041408,,1.0017992290342852,1.0017109946880807,1.0018673071600235,-0.00015631247194280995,-0.00021501167363082487,,,,
2024-01-20 02:00:00,1.00025231378056,1.00287036395417,0.989183565050593,1.00045212321359,255153.605698728,,1.001670933241838,1.0015173221535436,1.001762478719547,-0.0002451565660033239,-0.0002210406521053247,,,,
2024-01-20 01:00:00,1.00300803796039,1.0033643266475,0.998433299264836,1.00025231378056,150238.72100856,,1.0015358266264782,1.001322705480777,1.0016506146499924,-0.00032790916921543456,-0.00024241435552734667,,,,
2024-01-20 00:00:00,0.999906264354925,1.00614066518225,1.00022574862402,1.00300803796039,108134.570229845,,1.001676037229708,1.0015819874007175,1.0017511645248367,-0.00016917712411923524,-0.00022776690924572438,,,,
2024-01-19 23:00:00,0.999180531265304,1.00571648594849,0.999274550857409,0.999906264354925,148104.035479124,,1.0015074874321097,1.001324183855211,1.0016145052529914,-0.000290321397780513,-0.00024027780695268211,,,,
2024-01-19 22:00:00,1.00138719583775,1.00812673188355,0.994480000377973,0.999180531265304,198710.344170642,,1.0012858725590805,1.0009943911490715,1.0014342108835332,-0.0004398197344617216,-0.00028018619245449004,,,,
2024-01-19 21:00:00,1.00343263681607,1.00393449317506,1.00020366993581,1.00138719583775,69910.9609070911,,1.0012955223951443,1.0010548226396374,1.0014307282875492,-0.0003759056479117895,-0.00029933008354594994,,,,
2024-01-19 20:00:00,0.99994007672371,1.0075292939413,0.997404683058474,1.00343263681607,214758.508636699,,1.0014990571018991,1.0014206402052424,1.0015790178081805,-0.0001583776029381312,-0.0002711395874243862,,,,
2024-01-19 19:00:00,1.00375282482256,1.00832665802771,0.998423440362287,0.99994007672371,271548.197664538,,1.0013505827801668,1.0011928612080836,1.0014576147648864,-0.000264753556802777,-0.0002698623813000644,1.0012648749080197,0.0012879202868587378,1.0038407154817373,0.9986890343343022
2024-01-19 18:00:00,0.999129208651452,1.02760230580333,0.993858471647903,1.00375282482256,725363.738777794,,1.0015793677365852,1.0015867017641569,1.001627630324714,-4.092856055715188e-05,-0.0002240756171514819,1.0013337525852346,0.0013837033951756264,1.0041011593755858,0.9985663457948833
2024-01-19 17:00:00,1.00167216001558,1.02914612042257,0.993178954044592,0.999129208651452,653570.415113174,,1.0013460192522867,1.0012086259006638,1.0014425620526206,-0.00023393615195677064,-0.00022604772411253968,1.0012471399756693,0.0014665567660670643,1.0041802535078035,0.9983140264435352
2024-01-19 16:00:00,1.00444030950977,1.00706724838169,0.997427488239206,1.00167216001558,391803.406764998,,1.0013770802773623,1.0012799388414202,1.0014595693091362,-0.00017963046771596325,-0.0002167642728332244,1.001221169962171,0.0014534932457691305,1.0041281564537092,0.9983141834706326
2024-01-19 15:00:00,1.0032726223672,1.00444030950977,0.997940424924614,1.00444030950977,257089.262509376,,1.0016688163947345,1.001766149713474,1.0016803648795536,8.578483392041036e-05,-0.00015625445148249745,1.0014493776982847,0.0015836737417321818,1.004616725181749,0.9982820302148203
2024-01-19 14:00:00,0.998891018578408,1.00840754335071,0.997352347762535,1.0032726223672,237371.932428356,,1.0018215598206837,1.001997914737124,1.0017983098786385,0.0001996048584855803,-8.508258948888191e-05,1.0016528143373622,0.0015407910275528909,1.004734396392468,0.9985712322822564
2024-01-19 13:00:00,0.997806486646102,1.00263601779025,0.998032750162089,0.998891018578408,187376.627756161,,1.0015424606547527,1.0015199307127063,1.0015829549675104,-6.302425480408935e-05,-8.06709225519234e-05,1.0014557891211833,0.0016314102075203859,1.004718609536224,0.9981929687061425
2024-01-19 12:00:00,0.99588840490599,1.01235895080165,0.995277466224402,0.997806486646102,198569.846337194,,1.0011866536063099,1.0009486316255365,1.001303216573332,-0.00035458494779549987,-0.0001354537276006387,1.001228303547593,0.001807006313277181,1.0048423161741473,0.9976142909210387
2024-01-19 11:00:00,0.99832059103108,1.00117831993353,0.99588840490599,0.99588840490599,185818.762781866,,1.0006820584919938,1.0001701352071448,1.000902119412788,-0.0007319842056432435,-0.0002547598232091597,1.0009572798003634,0.0021652654151031775,1.0052878106305698,0.996626748970157
2024-01-19 10:00:00,0.998145651126766,1.00038916851357,0.997712033084413,0.99832059103108,42863.3984646453,,1.0004571568290497,0.9998855899492887,1.000710895088217,-0.0008253051389284227,-0.0003688688863530123,1.000829310772216,0.0022442645226278942,1.0053178398174718,0.9963407817269602
2024-01-19 09:00:00,0.9987334344572,1.00280801382773,0.9959228825971,0.998145651126766,120098.341320453,,1.000237013428832,0.9996179070535159,1.0005208770169984,-0.0009029699634824917,-0.0004756891017789082,1.0006289160348114,0.0022980885784420826,1.0052250931916955,0.9960327388779272
2024-01-19 08:00:00,1.00049473452671,1.00335539482115,0.99557766944136,0.9987334344572,105496.429306146,,1.0000938154315338,0.9994818343463905,1.0003884738644206,-0.0009066395180301612,-0.0005618791850291588,1.0004963173968358,0.0023284502944399075,1.0051532179857157,0.995839416807956
2024-01-19 07:00:00,0.999283691826492,1.00120238747532,0.998230600130613,1.00049473452671,49376.5927108506,,1.000131998202503,0.9996376651433627,1.0003963450245903,-0.0007586798812275752,-0.0006012393242688422,1.0004053313295558,0.0022888832073462975,1.0049830977442484,0.9958275649148632
2024-01-19 06:00:00,1.00144799686197,1.01191288280358,0.997945298559349,0.999283691826492,139999.272673039,,1.0000512071190735,0.999583207709998,1.0003139262691756,-0.0007307185591776122,-0.0006271351712505962,1.0003469097602011,0.0023024970941140583,1.0049519039484291,0.995741915571973
